Gene Name	Gene ID	Protein ID(s)	Description	set1_Amount PSMs	set2_Amount PSMs	set1_Amount Peptides	set2_Amount Peptides	set1_Amount Unique peptides	set2_Amount Unique peptides	set1_q-value	set2_q-value	set1_MS1 precursor area	set2_MS1 precursor area	1_set1_tmt16plex_126	2_set1_tmt16plex_127N	3_set1_tmt16plex_127C	4_set1_tmt16plex_128N	5_set1_tmt16plex_128C	6_set1_tmt16plex_129N	IS_set1_tmt16plex_129C	HC2_set1_tmt16plex_130N	HC3_set1_tmt16plex_130C	HC4_set1_tmt16plex_131N	IS_set1_tmt16plex_131C	17_set1_tmt16plex_132N	18_set1_tmt16plex_132C	19_set1_tmt16plex_133N	20_set1_tmt16plex_133C	IS_set1_tmt16plex_134N	IS_set2_tmt16plex_126	7_set2_tmt16plex_127N	8_set2_tmt16plex_127C	9_set2_tmt16plex_128N	10_set2_tmt16plex_128C	11_set2_tmt16plex_129N	12_set2_tmt16plex_129C	13_set2_tmt16plex_130N	14_set2_tmt16plex_130C	15_set2_tmt16plex_131N	16_set2_tmt16plex_131C	IS_set2_tmt16plex_132N	HC5_set2_tmt16plex_132C	HC6_set2_tmt16plex_133N	HC7_set2_tmt16plex_133C	HC9_set2_tmt16plex_134N	set1_Amount fully quanted PSMs	set1_tmt16plex_126 - Amount quanted PSMs	set1_tmt16plex_127N - Amount quanted PSMs	set1_tmt16plex_127C - Amount quanted PSMs	set1_tmt16plex_128N - Amount quanted PSMs	set1_tmt16plex_128C - Amount quanted PSMs	set1_tmt16plex_129N - Amount quanted PSMs	set1_tmt16plex_129C - Amount quanted PSMs	set1_tmt16plex_130N - Amount quanted PSMs	set1_tmt16plex_130C - Amount quanted PSMs	set1_tmt16plex_131N - Amount quanted PSMs	set1_tmt16plex_131C - Amount quanted PSMs	set1_tmt16plex_132N - Amount quanted PSMs	set1_tmt16plex_132C - Amount quanted PSMs	set1_tmt16plex_133N - Amount quanted PSMs	set1_tmt16plex_133C - Amount quanted PSMs	set1_tmt16plex_134N - Amount quanted PSMs	set2_Amount fully quanted PSMs	set2_tmt16plex_126 - Amount quanted PSMs	set2_tmt16plex_127N - Amount quanted PSMs	set2_tmt16plex_127C - Amount quanted PSMs	set2_tmt16plex_128N - Amount quanted PSMs	set2_tmt16plex_128C - Amount quanted PSMs	set2_tmt16plex_129N - Amount quanted PSMs	set2_tmt16plex_129C - Amount quanted PSMs	set2_tmt16plex_130N - Amount quanted PSMs	set2_tmt16plex_130C - Amount quanted PSMs	set2_tmt16plex_131N - Amount quanted PSMs	set2_tmt16plex_131C - Amount quanted PSMs	set2_tmt16plex_132N - Amount quanted PSMs	set2_tmt16plex_132C - Amount quanted PSMs	set2_tmt16plex_133N - Amount quanted PSMs	set2_tmt16plex_133C - Amount quanted PSMs	set2_tmt16plex_134N - Amount quanted PSMs
TBCE	ENSG00000282984.2	ENSP00000495071.1;ENSP00000495693.1;ENSP00000496170.1;ENSP00000494196.1;ENSP00000495370.1;ENSP00000489157.2;ENSP00000494500.1;ENSP00000496380.1;ENSP00000494585.1;ENSP00000489110.1;ENSP00000496169.1;ENSP00000496598.1;ENSP00000496753.1;ENSP00000495959.1;ENSP00000494241.1;ENSP00000495169.1;ENSP00000494099.1;ENSP00000494203.1;ENSP00000488933.1;ENSP00000495711.1;ENSP00000495630.1;ENSP00000495202.1;ENSP00000496307.1;ENSP00000496553.1;ENSP00000494775.1;ENSP00000494575.1;ENSP00000495030.1;ENSP00000495823.1;ENSP00000494319.1;ENSP00000493915.1;ENSP00000495225.1;ENSP00000494334.1;ENSP00000496644.1;ENSP00000496173.1;ENSP00000496048.1;ENSP00000496495.1;ENSP00000494990.1;ENSP00000495961.1;ENSP00000498645.1;ENSP00000494102.1;ENSP00000495007.1;ENSP00000384571.1;ENSP00000496773.1;ENSP00000495953.1;ENSP00000493552.1;ENSP00000496612.1;ENSP00000495319.1;ENSP00000496322.1;ENSP00000494980.1;ENSP00000494796.1;ENSP00000494232.1;ENSP00000495024.1;ENSP00000495831.1;ENSP00000439170.1;ENSP00000496103.1;ENSP00000493806.1;ENSP00000494291.1;ENSP00000495910.1;ENSP00000494755.1;ENSP00000355560.4;ENSP00000494026.1;ENSP00000494801.1;ENSP00000496408.1;ENSP00000494541.1;ENSP00000495928.1;ENSP00000495257.1;ENSP00000495916.1;ENSP00000495475.1;ENSP00000495964.1;ENSP00000494208.1;ENSP00000495425.1;ENSP00000494646.1;ENSP00000495295.1;ENSP00000493539.1;ENSP00000496033.1;ENSP00000495738.1;ENSP00000493737.1;ENSP00000495125.1	tubulin folding cofactor E [Source:HGNC Symbol;Acc:HGNC:11582]	NA	1	NA	1	NA	1	NA	0.0005787037037037037	NA	164497011.953125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00943848467696995	0.207534184277737	0.0664422602850792	0.0116439538904771	0.406438946409651	0.148129631332392	-0.0535698281572152	0.162568809470077	0.423056922417349	-0.402545481351449	0.387581632297398	-0.00943848467697528	0.0597785177949604	-0.688601330955525	-0.174759398868609	-0.271985696147311	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TSPAN14	ENSG00000108219.15	ENSP00000396270.2;ENSP00000418195.1;ENSP00000361230.2;ENSP00000361237.3;ENSP00000361231.1;ENSP00000344076.6;ENSP00000361229.1;ENSP00000480263.1	tetraspanin 14 [Source:HGNC Symbol;Acc:HGNC:23303]	NA	1	NA	1	NA	1	NA	0.0	NA	215255113.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0252902444460581	0.092916219114052	-0.239666325065796	0.0651262224739035	-0.046046540840436	0.230380474578535	0.131808318653132	0.057319322366741	0.23296006502558	-0.115512566907842	-0.271580108300087	0.0252902444460563	-0.202257412387427	0.195460311641593	-0.0410502379740976	-0.258349764264196	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PSAT1	ENSG00000135069.14	ENSP00000317606.2;ENSP00000365773.3	phosphoserine aminotransferase 1 [Source:HGNC Symbol;Acc:HGNC:19129]	3	3	2	3	2	3	0.0	0.0	28778039.342041016	208791244.7054647	0.21629366803991	0.271761806596881	-0.0173747926121397	0.058901837502864	0.331625267601299	0.499053952778627	0.0154464237024605	-0.331773430139194	-0.804142737480058	-0.604436034045284	-0.0657918656624794	-0.16057574490852	-0.0832834142642325	-0.280359590189162	0.721706663502253	-0.0313532913847103	0.0387071793938816	-0.243800529384952	0.027371504390036	-0.364971783475674	-0.379922166970349	0.834990017326643	0.129817441116455	-0.198160293354629	-0.287576713685883	-0.239489226335806	1.43824714992813	-0.0387071793938834	-0.343912525574883	-0.189629929845815	-0.383026832367023	-0.53209425599978	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
GALNS	ENSG00000141012.13	ENSP00000268695.5;ENSP00000454484.1;ENSP00000457921.1;ENSP00000455174.1;ENSP00000455006.1;ENSP00000456884.1	galactosamine (N-acetyl)-6-sulfatase [Source:HGNC Symbol;Acc:HGNC:4122]	1	4	1	4	1	4	0.0	0.0	62138462.345947266	2386063731.508921	-0.21056966005578	0.278792004486323	0.0852027114691474	0.0699327943076398	-0.0165790813496995	-0.183115919226117	-0.0851443565263921	1.52557764066581	0.37231130686094	0.47347808961524	0.0737220053485359	0.362121649372089	-0.117588893444448	-0.130479730200133	0.0614512821712712	0.010299637580105	-0.0424903377357548	0.0332875155712156	-0.210788962163058	0.0927372249516534	0.0930943942328444	-0.0428075515546453	-0.0208020595148373	0.19157425545173	-0.143184863119721	0.0236544300107315	-0.169022980701111	0.0424903377357548	0.031737533347231	0.0455964271416924	0.412164250637245	0.159820342328153	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
MYOZ1	ENSG00000177791.12	ENSP00000352272.4	myozenin 1 [Source:HGNC Symbol;Acc:HGNC:13752]	NA	10	NA	1	NA	1	NA	0.0	NA	277510703073.31885	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0314925834943409	0.0229042513321174	0.141173508598268	-0.256475757670609	0.229936260404681	-0.402137650500377	-0.251683976946762	-0.111069621596128	0.125701808673533	0.107266238526606	0.192328820641798	0.0314925834943391	0.900949598022994	0.327303152392341	0.658743498324085	0.586871551771775	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
GGT5	ENSG00000099998.19	ENSP00000263112.7;ENSP00000330080.4;ENSP00000402917.1;ENSP00000381340.3;ENSP00000412964.1	gamma-glutamyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:4260]	2	1	2	1	2	1	0.0	0.0	47664843.77215576	694188613.2578125	0.241018155431899	0.368474773096536	0.379163441410908	-0.135838124460461	0.322399040461519	0.235712872169138	-0.114789671152824	0.265185310043693	0.208946029838311	0.268493961760627	0.0110589594016224	0.196310605673517	0.384672762544673	0.471551194387799	0.179632215715288	0.102607998153448	-0.0374506079387018	0.030865132348854	-0.39356364139655	0.135515883326637	0.266101036470875	-0.352990100458957	-0.142920238634154	0.307599419459478	-0.153179297000836	-0.0316269339016912	-0.106865011120901	0.0374506079387	-0.169781958277937	0.531418887104778	0.614560210015135	0.598650074797551	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZYX	ENSG00000285443.2	ENSP00000494648.1;ENSP00000494798.1;ENSP00000493618.1;ENSP00000495434.1;ENSP00000495629.1;ENSP00000495074.1;ENSP00000495896.1;ENSP00000413467.1;ENSP00000324422.5;ENSP00000400537.1;ENSP00000346417.4;ENSP00000376642.2;ENSP00000411230.1;ENSP00000403714.1	zyxin [Source:HGNC Symbol;Acc:HGNC:13200]	7	9	6	8	6	8	0.0	0.0	2125402400.8222656	2796487178.238607	0.531586363308227	-0.270664929408401	-0.21539308579235	0.272785950647108	-0.0188861331913186	0.282035480245079	-0.0264466549493925	-0.454436421887173	-0.0898428604254242	-0.361501809468507	0.0444103231169102	0.295511060011238	0.19092319581521	-0.0249203601944767	0.0647598338533157	0.018914412166958	0.0157500483483339	-0.0793574733319922	0.273359876182742	0.307349145703679	0.00816091377130235	0.39208138261086	0.309142485918866	-0.163952008864072	-0.0128068045349181	-0.0969586895314904	-0.375930051432913	-0.0157500483483357	-0.0878714364041375	0.00948408844032045	-0.0546468349443803	-0.410144000511657	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
CHRDL2	ENSG00000054938.17	ENSP00000432345.1;ENSP00000434257.1;ENSP00000365502.3;ENSP00000263671.5;ENSP00000365510.3;ENSP00000432055.1;ENSP00000434589.1;ENSP00000431380.1	chordin like 2 [Source:HGNC Symbol;Acc:HGNC:24168]	NA	1	NA	1	NA	1	NA	0.0	NA	167657154.921875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0506859932372308	-0.0305055755872274	0.137434652335466	-0.0196774876758372	-0.0123327800315742	-0.0353429776664935	0.0733673874133789	-0.140779320676815	-0.106373391438014	-0.116187457413245	0.177005203141357	-0.0506859932372343	0.457805848109757	0.379028093211916	0.294802836124072	0.724477106395536	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CDHR5	ENSG00000273572.4	ENSP00000488376.1;ENSP00000488183.1;ENSP00000482865.1;ENSP00000488189.1;ENSP00000487868.1;ENSP00000487773.1;ENSP00000480151.1;ENSP00000351118.4;ENSP00000380676.2;ENSP00000437255.1;ENSP00000345726.7;ENSP00000501074.1;ENSP00000435082.1;ENSP00000436295.1;ENSP00000431505.1	cadherin related family member 5 [Source:HGNC Symbol;Acc:HGNC:7521]	8	8	6	6	6	6	0.0	0.0	772255169.6536459	608985538.34375	0.559484451754384	0.850062548371731	0.633789988225441	0.125722320311727	0.644965614540728	0.277380022835327	0.0542656893196636	0.952075621365929	0.0668503497377291	-0.145975549749597	0.00695963294051438	0.328923310164099	0.37189253030149	0.451608455637054	0.500097394182498	-0.0171175556779621	-0.00484988197673353	0.0644578527625459	-0.0827773532155716	0.258828952717866	0.0611381455657112	0.128566715113256	0.176842125749932	0.258345779913895	0.58944952696066	0.273424009813514	0.17123486257208	0.00484988197673175	0.0593625621336882	0.737941858116044	0.244510463183044	-0.104805837764214	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8
YWHAE	ENSG00000274474.3	ENSP00000487356.1;ENSP00000487228.1;ENSP00000481059.2;ENSP00000486697.1;ENSP00000487432.1;ENSP00000486352.1;ENSP00000487508.1;ENSP00000264335.8;ENSP00000464883.1;ENSP00000461762.1;ENSP00000458386.1;ENSP00000466324.1;ENSP00000461766.1;ENSP00000460712.1	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon [Source:HGNC Symbol;Acc:HGNC:12851]	18	19	11	13	7	10	0.0	0.0	3512726335.473307	2957274307.3723755	0.119874435000503	-0.29991541853073	0.165296630099038	0.0352084229622953	-0.0628218000376419	-0.167944053567608	-0.0255435770310495	-0.688715304567341	-0.541719043084905	-0.848033557303935	-0.0222733535958	-0.297383844790673	-0.229966544408598	0.172533415382738	0.00806475035356691	0.0576591311841321	-0.0301632178253222	0.0827963709753483	-0.226987402156217	-0.000673669717130565	0.530367988740171	0.144576871344505	0.23046647140691	0.269321056639345	0.33536840353009	-0.277026353363993	0.794108136551991	0.0301632178253239	-0.642591545095055	-0.212899475908298	-0.420777931611674	-0.302365477085903	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13
SUSD2	ENSG00000099994.11	ENSP00000351075.3	sushi domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30667]	1	1	1	1	1	1	0.0	0.0	105570441.34375	170944951.1171875	0.124254593118478	-0.447275754072088	0.0452826494418694	-0.124675214377511	0.0420928955281221	-0.172958053974198	-0.0788759495275144	0.887503920909634	0.820683126260803	0.123157529596575	0.10305313340594	-0.0130988426533989	-0.459901724372958	0.207068040827863	-0.405141037252202	-0.02529989747618	0.0151483360326132	0.4030421643631	-0.66701028694515	-0.354568978633154	0.354897138587244	-0.425567949178369	-0.0563563128819027	-0.0767574148487959	-0.107730724297852	-0.155929226708245	-0.128306194753083	-0.0151483360326115	-0.20571823383877	0.360016170640318	0.533773517986631	0.727226172811378	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ERAP1	ENSG00000164307.13	ENSP00000296754.3;ENSP00000406304.2;ENSP00000425381.1;ENSP00000427025.1;ENSP00000422631.1;ENSP00000421697.1	endoplasmic reticulum aminopeptidase 1 [Source:HGNC Symbol;Acc:HGNC:18173]	20	30	18	24	18	24	0.0	0.0	1292701520.5136719	4119117790.158773	0.0585352984476781	-0.0716714191522012	0.211627410667859	-0.45351409118196	-0.162772287409569	-0.362508112974013	0.0086547255230478	-0.429871126781876	-0.023353680387487	-0.239503176202655	0.019393113027947	0.359387055829137	-0.0745657025910598	0.819566326222294	0.344962274441118	-0.0300753342159021	0.00764002244486406	0.562932971246621	-0.424953523409885	-0.723395513458161	-0.407486306886565	0.303588442596451	0.386815674655402	0.374820002368914	-0.0810245367540539	0.362675305830079	-0.144854291422864	-0.00764002244486228	-0.0202161672989822	-0.160104840363585	-0.161059890371515	-0.310757051077093	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30
TOR1B	ENSG00000136816.16	ENSP00000259339.2;ENSP00000411912.1	torsin family 1 member B [Source:HGNC Symbol;Acc:HGNC:11995]	1	2	1	2	1	2	0.0	0.0	21166433.6328125	265173121.04492188	0.561821103468976	0.934682979671061	0.79143014909504	0.62704783470293	1.31978869376905	0.268201336763837	-0.0869604717125672	0.179573790544664	0.0231151770170772	-0.748362614527952	0.141790322659537	0.734493398890015	0.743274522930979	1.02646796592478	0.85033543680586	-0.0559525645447261	0.0190448478500125	0.356840520846109	0.373495560113965	0.25746121899514	0.616572859063425	0.161472311539002	0.694861611984518	0.401320494273376	0.773837408454572	0.367230927938304	0.376500316734607	-0.0190448478500169	0.0906421387210372	-0.263603894323625	-0.0250985581022949	-0.320029593790579	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
GPC1	ENSG00000063660.9	ENSP00000264039.2;ENSP00000415077.2;ENSP00000410251.1;ENSP00000389276.2;ENSP00000392629.2;ENSP00000390242.1	glypican 1 [Source:HGNC Symbol;Acc:HGNC:4449]	NA	1	NA	1	NA	1	NA	0.0	NA	639260429.9321289	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0275049704402299	-0.255489971785174	-0.00573706649698735	-0.286955523338811	0.179530159828261	0.0	0.13115395188181	-0.0972073200848662	0.00233770974304193	-0.119040189133678	0.120190988161671	0.0275049704402246	0.0819807662879164	-0.0560092202057447	0.592390022202487	0.13224037810846	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
LMNA	ENSG00000160789.24	ENSP00000357284.2;ENSP00000502091.1;ENSP00000502256.1;ENSP00000502798.1;ENSP00000501803.1;ENSP00000501648.1;ENSP00000502261.1;ENSP00000502468.1;ENSP00000501666.1;ENSP00000501851.1;ENSP00000506771.1;ENSP00000508220.1;ENSP00000506904.1;ENSP00000355292.6;ENSP00000503633.1;ENSP00000501795.1;ENSP00000357283.4;ENSP00000501670.1;ENSP00000357282.3;ENSP00000395597.2;ENSP00000424518.1;ENSP00000357280.1;ENSP00000426535.2;ENSP00000421821.1	lamin A/C [Source:HGNC Symbol;Acc:HGNC:6636]	5	3	4	3	4	3	0.0	0.0	755775530.4807943	947565056.4609375	-0.386082730743878	-0.352772734785425	-0.385540723635597	1.23202945079266	-0.320497818877093	-0.139405827266603	-0.0527187866707735	0.0494918254065766	-0.0582996341790185	0.324616095600417	0.0513434607031868	-0.201226727457026	-0.194672714567068	-0.122352774116692	-0.00451265919487831	0.011773791811696	0.0343683627089835	0.0414621254693834	0.186129832340024	-0.135873744686624	0.157109051605985	-0.424760401662017	-0.0616578489540842	0.0365749912558364	-0.0334234497362118	0.00528092685214787	0.615268958832182	-0.0343683627089835	0.399323850773037	-0.317276028270042	-0.245630531376083	0.292882141603332	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
PRKCSH	ENSG00000130175.10	ENSP00000503072.1;ENSP00000464835.1;ENSP00000467566.1;ENSP00000465889.1;ENSP00000465821.1;ENSP00000465489.1;ENSP00000466134.1;ENSP00000503163.1;ENSP00000465047.1;ENSP00000466012.1;ENSP00000465461.1;ENSP00000465948.1	protein kinase C substrate 80K-H [Source:HGNC Symbol;Acc:HGNC:9411]	10	20	9	13	9	13	0.0	0.0	958375206.1305338	52095238938.67063	0.0237264827665404	0.0371861424121231	-0.214311976540538	-0.107468291270344	-0.165319013238137	-0.0282733833163933	-0.0281672064193126	-0.0121469938770087	0.0552166207172533	-0.168337047930518	0.0239765550074225	0.333151348517751	-0.0143076163222089	0.104884792747166	0.0969228164555975	-0.00234679440580621	-0.00411577801182084	0.0705676548784542	-0.0733494450724308	0.0473914352081817	0.295745102545439	0.0638631299967045	0.194950525466254	0.0770589190389774	0.0569472744580395	0.139378903747804	-0.105526536644025	0.00411577801182084	-0.145064053526861	-0.0621334698548388	-0.127944266002675	0.0603072136775626	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20
ARG1	ENSG00000118520.15	ENSP00000499885.1;ENSP00000499826.1;ENSP00000349446.2;ENSP00000357066.3;ENSP00000500160.1;ENSP00000492623.1	arginase 1 [Source:HGNC Symbol;Acc:HGNC:663]	1	6	1	5	1	5	0.0	0.0	10504622.8125	1020854232.7833658	-0.416919927650284	-0.390459519092845	0.476080949677977	1.24934336743827	-0.360902029897573	-0.300525776141064	0.0261685717661386	0.312541038964682	-0.190846435786909	-0.213246781315506	0.0274151437570893	-0.740296677527203	-0.408864134615345	-0.942006427883562	-0.369218947889594	-0.0547064291209827	0.0021399756135807	0.612505112618681	-0.227809669203384	-0.31955779329655	-0.39496590662462	0.393535718688469	-0.19381013785817	0.236174569585634	-0.506180188629599	0.187628469672783	0.864490958789013	-0.00213997561358426	-0.410166835291665	-0.36321274142729	-0.135941389044496	-0.478088548430019	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6
CLEC3B	ENSG00000163815.6	ENSP00000296130.4;ENSP00000396013.1	C-type lectin domain family 3 member B [Source:HGNC Symbol;Acc:HGNC:11891]	60	70	13	13	13	13	0.0	0.0	9675174397.421875	109728756255.52759	0.013205960234778	0.30788693687796	-0.262412178141114	-0.0768739952033863	-0.0202907246532051	-0.272637728333454	0.0126402155359653	0.835004591683564	0.473852618269261	0.310007514886173	-0.0113105411894239	0.0954040774442593	-0.355925536014932	-0.348520493299768	-0.494737078658854	0.00169467825987635	0.00528294429525644	-0.0410787142544997	-0.42877806759133	-0.264562494915873	-0.153053379537004	-0.266505247580943	-0.140519776905236	-0.190683742567177	-0.238050300643526	-0.0768072198611147	-0.527957186094688	-0.00528294429525822	0.358400734306642	0.614512525146537	0.58916290708598	0.912782790024002	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70
WDR87	ENSG00000171804.11	ENSP00000405012.2;ENSP00000368025.3	WD repeat domain 87 [Source:HGNC Symbol;Acc:HGNC:29934]	24	12	1	1	1	1	0.0	0.0005678591709256105	230461321620.14514	45822689844.47998	-0.0903812793034469	0.370438058020101	0.0681552670584225	-0.11172048986438	0.00823453472817359	-0.155048945730933	-0.00108971971828531	-1.12756789531355	-0.151768665591334	-0.783357165992117	0.0201394349001518	0.289583694361824	-0.0915761709433953	0.416566147941354	0.0916161471103649	-0.0201679703657245	0.0205560025381448	0.164394154819181	0.160779115009261	-0.060288390193115	0.182329058211312	0.174830407621497	-0.0691506179245653	0.172978375106927	0.111934674691531	0.416421552574676	-0.112870581448344	-0.0205560025381502	0.0282265877558405	-0.660385103438079	-0.0275716927309766	-0.473353977252343	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12
IL13RA1	ENSG00000131724.11	ENSP00000498980.1;ENSP00000360730.3;ENSP00000360705.1	interleukin 13 receptor subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:5974]	3	5	3	5	3	5	0.0	0.0	111012623.14160156	1281979592.5804036	-0.0609193404572519	-0.0523441260400013	-0.436376552344946	-0.246744266651415	-0.225527000134536	-0.0227717373214764	-0.0478896395891653	0.37724005148322	-0.055199436147614	0.893040182780029	0.13795439825093	0.0431419075913482	-0.178428505095517	0.0561337564704658	0.0337519422026507	-0.0907661617341899	0.0471475513423378	0.116404285383823	0.279715997839299	-0.16599103459237	0.100125449622269	-0.110347654493182	0.0542053433894765	0.0931436302537101	-0.0140239462830749	0.150156064467961	0.281726886331786	-0.0471475513423396	0.331370088989569	0.128121760478841	0.0407313268911018	0.508059175299749	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5
IVL	ENSG00000163207.7	ENSP00000357753.3	involucrin [Source:HGNC Symbol;Acc:HGNC:6187]	1	2	1	2	1	2	0.0	0.0	26318224.9765625	323032273.0866699	-0.157889064414475	-0.153584998953562	-0.0881382411335032	0.0645970176818587	-0.327235200642753	-0.150802623358985	-0.0057871750244356	0.122659295183087	0.234156471680855	0.744797145343107	0.10539285702829	-0.146335857508417	-0.032158608253904	-0.0688540250779681	0.178314508606137	-0.100728395601609	-0.029387458167939	0.200395301977181	0.157467035733429	-0.481388612059277	-0.0580740772772295	-0.680487638256638	-0.658313554863438	0.0171535817248749	-0.63195581233574	-0.403666420817713	0.188166676858218	0.0293874581679407	0.239696579065315	0.667558745417528	0.297099229544898	0.581666981029576	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
CEMIP	ENSG00000103888.17	ENSP00000220244.3;ENSP00000378177.3;ENSP00000348583.5;ENSP00000453066.1;ENSP00000431426.1	cell migration inducing hyaluronidase 1 [Source:HGNC Symbol;Acc:HGNC:29213]	1	1	1	1	1	1	0.0	0.0	113977566.79315186	175782929.4140625	-0.0551997551318486	-0.0896073813885412	-0.0380275852507435	-0.13134306891679	-0.0539300682230719	0.0429889610544931	-0.00345548361614512	-0.210057848343505	0.188340518517519	0.143172254997477	-0.00573847201600763	0.155079519708069	-0.195772490591215	0.48265366930587	0.0797146514368059	0.00807124203439979	-0.0127495060032423	0.0410457379932545	0.176200550246374	-0.508261972261664	0.0317075786081524	-0.274955993907749	-0.0277373290214484	0.213669437465828	0.0458243225851618	0.141165273592588	0.410068905590011	0.0127495060032441	0.362112868062084	0.0593557258389978	0.24057199933786	0.354860554647214	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NT5E	ENSG00000135318.12	ENSP00000358665.3;ENSP00000257770.3;ENSP00000358660.3;ENSP00000414674.1;ENSP00000387630.1	5'-nucleotidase ecto [Source:HGNC Symbol;Acc:HGNC:8021]	NA	4	NA	4	NA	4	NA	0.0	NA	678430849.3373209	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00638322044154904	-0.309920382055403	-0.227595357805294	-0.259772884359728	-0.154923700848568	0.351014417706631	-0.0050531378621983	0.0945479012103903	0.243787519042124	0.427978014893316	0.264233214637901	-0.00638322044155171	-0.149286109392568	0.0726201132748416	-0.461745069743777	-0.439654081019755	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
